Customer ID,Last_Purchase,Frequency,Monetary,Recency,Avg_Order_Value,Purchase_Regularity_Std,Return_Rate,Product_Diversity,Best_Quarter,Weekend_Purchase_Ratio,Peak_Hour_Segment,Segment,Weighted_RFM
16459,2009-12-10 12:42:00,1,71.78999999999999,729,71.78999999999999,0.0,0.0,5,4,0.0,Afternoon,Lost,1.0
16460,2011-11-11 13:46:00,3,814.72,28,271.5733333333333,24.748737341529164,0.0,128,3,0.0,Afternoon,Loyal_Customers,3.3
16461,2011-06-15 12:07:00,3,1615.22,177,538.4066666666666,252.43712088359746,0.0,223,2,0.0,Afternoon,Loyal_Customers,3.4
16462,2011-09-27 10:24:00,3,136.0,73,45.333333333333336,9.899494936611665,0.25,1,3,0.0,Morning,Loyal_Customers,2.1999999999999997
16463,2011-11-18 14:01:00,4,1422.4,21,355.59999999999997,79.37253933193772,0.4286,74,4,0.0,Afternoon,Champions,4.0
16464,2011-11-20 12:11:00,3,1314.68,19,438.2266666666667,0.7071067811865476,0.0,152,3,0.23728813559322035,Afternoon,Loyal_Customers,4.0
16465,2010-10-15 09:27:00,2,746.24,420,373.12,0.0,0.3333,45,3,0.0,Morning,Cannot_Lose_Them,2.1
16466,2011-11-06 11:35:00,15,3838.59,33,255.90600000000003,22.64695598495779,0.0625,207,2,0.9771428571428571,Afternoon,Champions,4.7
16467,2010-07-19 11:49:00,7,2869.16,508,409.88,21.254803378687527,0.125,14,1,0.0,Morning,At_Risk,3.1
16468,2011-09-26 14:13:00,3,787.52,74,262.50666666666666,272.2361107568208,0.0,38,3,0.24444444444444444,Afternoon,Loyal_Customers,3.0
16469,2011-11-16 12:25:00,5,828.91,23,165.782,102.08003396028694,0.0,167,3,0.0,Afternoon,Loyal_Customers,3.6
16470,2011-10-19 12:11:00,11,2458.6,51,223.50909090909093,44.121360410173715,0.0833,286,3,0.0,Afternoon,Champions,4.300000000000001
16471,2011-03-10 09:41:00,4,1189.98,274,297.495,45.902069670114,0.3333,48,1,0.0,Morning,At_Risk,3.0
16472,2010-10-01 13:56:00,2,789.6,434,394.79999999999995,0.0,0.0,39,2,0.0,Morning,Cannot_Lose_Them,2.1
16473,2011-06-28 09:10:00,4,470.83,164,117.7075,46.22769732530488,0.2,26,1,0.0,Afternoon,Loyal_Customers,2.8999999999999995
16474,2011-12-02 13:02:00,7,1871.5,7,267.35714285714283,18.03607496103296,0.3636,237,4,0.3611111111111111,Afternoon,Champions,4.300000000000001
16475,2011-09-12 14:37:00,4,544.3,88,136.075,46.3609030685699,0.0,23,1,0.0,Morning,Loyal_Customers,2.8999999999999995
16476,2010-10-04 10:29:00,1,350.35,431,350.35,0.0,0.6667,24,4,0.0,Morning,Lost,1.4
16477,2011-10-07 09:44:00,11,4320.02,63,392.7290909090909,21.37729844692469,0.0,177,4,0.09230769230769231,Afternoon,Loyal_Customers,4.4
16478,2011-11-14 15:51:00,3,331.0,25,110.33333333333333,26.870057685088806,0.0,15,4,0.0,Afternoon,Loyal_Customers,2.8999999999999995
16479,2011-11-29 13:40:00,2,300.83,10,150.41500000000002,0.0,0.0,35,4,0.0,Afternoon,Recent_Customers,2.9000000000000004
16480,2011-09-25 11:40:00,1,769.29,75,769.29,0.0,0.0,51,3,1.0,Morning,Potential_Loyalists,2.4000000000000004
16481,2010-01-26 13:09:00,1,453.38,682,453.38,0.0,0.6667,16,1,0.0,Afternoon,Lost,1.4
16482,2011-11-24 12:33:00,1,220.62,15,220.62,0.0,0.0,18,4,0.0,Afternoon,Recent_Customers,2.2
16483,2011-05-31 13:08:00,1,139.35,192,139.35,0.0,0.0,19,2,0.0,Afternoon,Lost,1.2999999999999998
16484,2011-06-19 12:06:00,2,404.3,173,202.15,0.0,0.3333,25,2,0.28,Morning,Hibernating,2.3
16485,2011-09-23 15:50:00,5,2294.68,77,458.936,134.48667839851896,0.2857,126,4,0.7103448275862069,Afternoon,Loyal_Customers,3.6999999999999997
16486,2010-06-20 12:16:00,1,134.36,537,134.36,0.0,0.0,7,2,1.0,Afternoon,Lost,1.0
16487,2010-05-11 13:38:00,2,209.4,577,104.7,0.0,0.0,28,2,0.0,Afternoon,Lost,1.2999999999999998
16488,2011-11-06 13:42:00,3,498.8,33,166.26666666666668,33.23401871576773,0.25,28,3,0.2413793103448276,Morning,Loyal_Customers,2.8999999999999995
16489,2010-11-24 14:40:00,2,303.7,380,151.85,0.0,0.0,4,4,0.0,Afternoon,Lost,2.0
16490,2010-09-29 16:30:00,1,205.41000000000003,436,205.41000000000003,0.0,0.5,13,3,0.0,Afternoon,Lost,1.0
16491,2011-10-24 10:18:00,2,1533.16,46,766.5799999999999,0.0,0.3333,86,4,0.0,Afternoon,Recent_Customers,3.4
16492,2010-06-17 08:20:00,1,385.56,540,385.56,0.0,0.0,23,2,0.0,Morning,Lost,1.4
16493,2011-09-21 11:10:00,7,2132.09,79,304.5842857142857,26.47010892812243,0.2222,77,3,0.25225225225225223,Afternoon,Loyal_Customers,3.6999999999999997
16494,2011-02-16 12:49:00,1,826.53,296,826.53,0.0,0.0,47,1,0.0,Afternoon,Cannot_Lose_Them,2.1
16495,2011-12-06 13:20:00,3,684.41,3,228.13666666666666,0.0,0.0,78,4,0.0,Afternoon,Loyal_Customers,3.6
16496,2011-12-01 10:31:00,6,2330.77,8,388.46166666666664,51.771130951525485,0.1429,120,1,0.21014492753623187,Morning,Champions,4.300000000000001
16497,2011-10-21 10:55:00,23,6695.28,49,291.09913043478264,38.28223042962187,0.0,239,2,0.050445103857566766,Afternoon,Champions,4.7
16498,2011-07-01 15:07:00,2,100.97,161,50.485,0.0,0.3333,15,2,0.0,Evening,Hibernating,1.9
16499,2010-12-14 13:31:00,8,2578.34,360,322.2925,22.75856719902158,0.3846,104,4,0.0,Morning,At_Risk,3.7
16500,2011-12-05 12:04:00,9,843.9100000000001,4,93.76777777777778,106.40175437150148,0.1,24,4,0.0,Afternoon,Loyal_Customers,4.2
16501,2010-11-21 14:10:00,1,1237.23,383,1237.23,0.0,0.0,181,4,1.0,Afternoon,Cannot_Lose_Them,2.1
16502,2010-03-29 13:44:00,2,266.5,620,133.25,0.0,0.0,41,1,0.0,Afternoon,Lost,1.2999999999999998
16503,2011-08-25 11:46:00,11,3614.34,106,328.5763636363636,37.98610857200885,0.1538,161,3,0.0,Afternoon,Loyal_Customers,4.4
16504,2011-11-14 15:18:00,1,484.38,25,484.38,0.0,0.0,76,4,0.0,Afternoon,Recent_Customers,2.3
16505,2011-11-08 12:14:00,1,777.6,31,777.6,0.0,0.0,4,4,0.0,Afternoon,Recent_Customers,2.7
16506,2011-11-20 12:17:00,2,90.30000000000001,19,45.150000000000006,0.0,0.0,3,4,1.0,Afternoon,Recent_Customers,2.5
16507,2010-05-16 12:56:00,1,152.76,572,152.76,0.0,0.0,37,2,1.0,Afternoon,Lost,1.0
16508,2010-03-19 13:41:00,1,248.8,630,248.8,0.0,0.0,42,1,0.0,Afternoon,Lost,1.0
16509,2011-02-16 09:25:00,1,363.7,296,363.7,0.0,0.0,13,1,0.0,Morning,Lost,1.7
16510,2010-12-02 13:39:00,6,2100.0,372,350.0,46.959557067757785,0.0,94,1,0.6030534351145038,Afternoon,At_Risk,3.4
16511,2011-11-18 10:41:00,6,1819.02,21,303.17,55.61744330693384,0.0,235,4,0.165625,Morning,Champions,4.0
16513,2011-12-05 10:18:00,4,874.59,4,218.6475,10.14889156509222,0.0,33,4,0.8571428571428571,Afternoon,Loyal_Customers,3.9000000000000004
16515,2011-10-18 13:10:00,10,3216.3,52,321.63,30.78870644318212,0.0,184,4,0.0,Afternoon,Champions,4.7
16516,2011-11-09 14:59:00,1,101.69999999999999,30,101.69999999999999,0.0,0.0,6,4,0.0,Afternoon,Recent_Customers,1.9
16517,2011-03-07 13:50:00,1,162.7,277,162.7,0.0,0.0,17,1,0.0,Afternoon,Lost,1.2999999999999998
16518,2011-10-09 15:04:00,4,959.37,61,239.8425,50.23942674832188,0.3333,61,4,0.4264705882352941,Afternoon,Loyal_Customers,3.3
16519,2011-11-14 15:41:00,4,556.26,25,139.065,116.60331613351883,0.0,32,4,0.0,Afternoon,Loyal_Customers,3.2
16520,2011-06-06 13:24:00,6,2482.62,186,413.77,50.62311724894072,0.25,251,4,0.0,Afternoon,Loyal_Customers,3.6999999999999997
16521,2010-10-20 13:09:00,3,1148.01,415,382.67,0.0,0.0,212,4,0.0,Afternoon,At_Risk,2.4000000000000004
16522,2010-09-30 10:54:00,2,433.36,435,216.68,0.0,0.0,16,3,0.0,Morning,Lost,1.7
16523,2011-12-08 09:06:00,28,11916.33,1,425.5832142857143,29.31557882859105,0.2821,180,3,0.14824797843665768,Afternoon,Champions,5.0
16524,2010-09-19 13:37:00,2,308.14,446,154.07,0.0,0.0,50,3,1.0,Afternoon,Lost,1.7
16525,2011-12-07 15:07:00,48,24582.64,2,512.1383333333333,9.321376862084021,0.1111,115,1,0.14560439560439561,Afternoon,Champions,5.0
16526,2011-06-21 12:02:00,2,717.21,171,358.605,0.0,0.0,30,2,0.0,Afternoon,Potential_Loyalists,2.7
16527,2011-09-19 16:21:00,2,1272.44,81,636.22,0.0,0.0,66,4,0.0,Afternoon,Potential_Loyalists,3.1
16528,2011-12-06 12:45:00,1,244.41,3,244.41,0.0,0.0,17,4,0.0,Afternoon,Recent_Customers,2.2
16529,2011-06-02 17:23:00,4,2012.0,190,503.0,150.42052164958523,0.0,87,3,0.14728682170542637,Afternoon,At_Risk,3.4
16530,2010-02-09 15:30:00,1,48.349999999999994,668,48.349999999999994,0.0,0.0,3,1,0.0,Afternoon,Lost,1.0
16531,2011-11-17 16:29:00,11,2298.33,22,208.9390909090909,45.88742262925164,0.0833,109,4,0.0,Afternoon,Champions,4.300000000000001
16532,2011-11-22 11:08:00,5,8756.64,17,1751.328,53.5435959444887,0.0,2,4,0.0,Morning,Champions,4.7
16533,2011-11-20 13:08:00,3,1095.56,19,365.18666666666667,14.849242404917497,0.4,112,4,1.0,Afternoon,Loyal_Customers,3.6
16534,2010-03-07 15:47:00,1,635.9,642,635.9,0.0,0.0,36,1,1.0,Afternoon,Cannot_Lose_Them,1.8000000000000003
16535,2011-12-04 15:18:00,3,1001.59,5,333.8633333333333,60.10407640085654,0.0,67,4,0.40789473684210525,Afternoon,Loyal_Customers,3.6
16536,2011-08-21 15:54:00,1,548.97,110,548.97,0.0,0.5,49,3,1.0,Afternoon,Hibernating,2.0
16537,2010-03-08 13:41:00,1,23.35,641,23.35,0.0,0.0,3,1,0.0,Afternoon,Lost,1.0
16538,2010-06-16 16:59:00,3,399.62,541,133.20666666666668,0.0,0.0,35,2,0.0,Afternoon,At_Risk,2.0
16539,2011-12-07 08:41:00,10,3732.01,2,373.20099999999996,70.87743724988306,0.0,83,4,0.15789473684210525,Afternoon,Champions,5.0
16540,2010-10-21 17:22:00,1,226.70000000000002,414,226.70000000000002,0.0,0.0,25,4,0.0,Evening,Lost,1.0
16541,2009-12-04 13:22:00,1,424.03,735,424.03,0.0,0.5,38,4,0.0,Afternoon,Lost,1.4
16542,2011-10-17 10:47:00,2,257.32,53,128.66,0.0,0.0,13,4,0.0,Afternoon,Recent_Customers,2.1999999999999997
16543,2010-04-27 11:38:00,1,292.21,591,292.21,0.0,0.5,18,2,0.0,Morning,Lost,1.4
16544,2010-07-08 11:11:00,4,376.70000000000005,519,94.17500000000001,0.0,0.3333,8,1,0.0,Morning,At_Risk,2.3
16545,2011-06-28 10:37:00,2,689.82,164,344.90999999999997,0.0,0.0,6,4,0.0,Morning,Potential_Loyalists,2.7
16546,2011-02-22 11:20:00,5,5606.47,290,1121.294,28.023799409311604,0.2857,75,4,0.0,Afternoon,At_Risk,3.8
16547,2010-06-11 13:02:00,1,111.71,546,111.71,0.0,0.0,25,2,0.0,Afternoon,Lost,1.0
16548,2010-04-19 16:15:00,1,30.15,599,30.15,0.0,0.0,6,2,0.0,Afternoon,Lost,1.0
16549,2011-11-29 15:06:00,34,13182.19,10,387.7114705882353,37.73727996094279,0.0811,836,4,0.38646153846153847,Afternoon,Champions,5.0
16550,2011-08-23 11:12:00,18,9435.13,108,524.1738888888889,28.396742770958785,0.3793,274,4,0.0,Afternoon,Loyal_Customers,4.4
16551,2011-09-05 09:38:00,7,2237.12,95,319.5885714285714,75.44379806628685,0.0,67,4,0.17045454545454544,Afternoon,Loyal_Customers,3.6999999999999997
16552,2011-04-11 10:04:00,2,475.02000000000004,242,237.51000000000005,0.0,0.0,17,2,0.0,Morning,Lost,2.0
16553,2011-06-29 15:42:00,33,16644.01,163,504.36393939393946,30.368843683398065,0.0833,195,4,0.13310580204778158,Afternoon,Loyal_Customers,4.4
16554,2011-10-28 14:51:00,8,2841.72,42,355.215,43.06141793166726,0.5556,108,4,0.11976047904191617,Afternoon,Champions,4.300000000000001
16555,2011-11-04 14:31:00,6,1915.68,35,319.28000000000003,227.6883835420683,0.4,59,3,0.0,Afternoon,Champions,4.0
16556,2011-10-04 11:36:00,17,8012.58,66,471.32823529411763,17.25060385416503,0.2917,280,4,0.0912863070539419,Afternoon,Loyal_Customers,4.4
16557,2011-11-15 14:04:00,2,281.85,24,140.925,0.0,0.0,11,4,0.0,Afternoon,Recent_Customers,2.1999999999999997
16558,2011-12-09 10:20:00,38,13873.51,0,365.0923684210525,16.849656505986935,0.1915,383,4,0.16153846153846155,Afternoon,Champions,5.0
16559,2010-11-07 13:52:00,1,185.20000000000002,397,185.20000000000002,0.0,0.0,17,4,1.0,Afternoon,Lost,1.2999999999999998
16560,2011-11-13 10:35:00,8,3048.38,26,381.0475,116.79713792970882,0.2,140,4,0.398989898989899,Afternoon,Champions,4.7
16561,2011-12-04 11:50:00,2,511.12,5,255.56,0.0,0.0,29,4,0.4838709677419355,Morning,Recent_Customers,2.9000000000000004
16562,2010-08-20 11:45:00,1,223.85999999999999,476,223.85999999999999,0.0,0.0,34,3,0.0,Morning,Lost,1.0
16563,2011-10-17 11:51:00,6,4422.76,53,737.1266666666667,120.47613871634499,0.1429,55,4,0.1,Afternoon,Champions,4.4
16564,2010-05-19 14:41:00,1,87.8,569,87.8,0.0,0.0,5,2,0.0,Afternoon,Lost,1.0
16565,2010-12-10 15:21:00,4,773.05,364,193.2625,19.55334583474995,0.2,7,4,0.0,Afternoon,At_Risk,3.0
16566,2011-11-24 16:34:00,5,614.66,15,122.93199999999999,44.642095231593544,0.1667,14,2,0.1111111111111111,Afternoon,Loyal_Customers,3.5
16567,2011-05-29 13:57:00,2,865.6,194,432.8,0.0,0.0,34,1,0.2571428571428571,Morning,Cannot_Lose_Them,2.4000000000000004
16568,2010-10-08 10:54:00,2,1020.9000000000001,427,510.45000000000005,0.0,0.0,5,4,0.0,Morning,Cannot_Lose_Them,2.1
16569,2011-12-06 15:32:00,5,1455.23,3,291.046,298.7752778706208,0.0,27,1,0.0,Afternoon,Champions,4.300000000000001
16570,2011-11-24 17:02:00,20,7434.31,15,371.71549999999996,19.790570145063196,0.3548,114,4,0.0,Afternoon,Champions,5.0
16571,2011-11-13 11:46:00,10,4248.74,26,424.87399999999997,46.9701441816442,0.4118,151,4,0.10980392156862745,Afternoon,Champions,4.7
16572,2011-08-04 16:34:00,3,1009.6,127,336.5333333333333,70.71067811865476,0.25,40,3,0.0,Afternoon,Loyal_Customers,3.0
16573,2011-09-16 09:13:00,2,663.61,84,331.805,0.0,0.5,40,3,0.0,Morning,Potential_Loyalists,2.7
16574,2011-09-29 13:39:00,3,1301.78,71,433.9266666666667,82.73149339882606,0.0,86,1,0.0,Morning,Loyal_Customers,3.4
16576,2010-10-15 13:37:00,2,540.87,420,270.435,0.0,0.6,32,4,0.0,Afternoon,Lost,1.7
16577,2010-02-11 09:45:00,1,380.0,666,380.0,0.0,0.0,23,1,0.0,Morning,Lost,1.4
16578,2010-03-23 15:11:00,1,156.6,626,156.6,0.0,0.0,9,1,0.0,Afternoon,Lost,1.0
16579,2010-10-10 11:58:00,1,295.05,425,295.05,0.0,0.5,14,4,1.0,Morning,Lost,1.4
16581,2011-06-10 10:05:00,1,105.84,182,105.84,0.0,0.5,9,2,0.0,Morning,Hibernating,1.6
16582,2011-08-18 17:02:00,1,313.62,113,313.62,0.0,0.0,6,3,0.0,Evening,Hibernating,2.0
16583,2010-12-01 12:03:00,2,531.4,373,265.7,0.0,0.0,18,4,0.0,Afternoon,Lost,2.0
16584,2011-09-20 13:45:00,5,3163.67,80,632.734,52.60782578032791,0.2857,61,1,0.18072289156626506,Afternoon,Loyal_Customers,4.1
16585,2010-04-25 10:34:00,2,341.59,593,170.79500000000002,0.0,0.0,16,2,0.7222222222222222,Morning,Lost,1.7
16586,2011-04-05 09:32:00,3,1462.78,248,487.5933333333333,3.5355339059327378,0.0,27,3,0.21428571428571427,Morning,At_Risk,3.1
16587,2011-04-21 15:51:00,1,225.15,232,225.15,0.0,0.0,13,2,0.0,Afternoon,Lost,1.2999999999999998
16588,2010-11-18 17:56:00,4,1361.28,386,340.32,18.339392937971894,0.0,64,3,0.0,Evening,At_Risk,3.4
16589,2011-09-29 14:50:00,4,612.36,71,153.09,141.22794813114484,0.0,39,3,0.0,Afternoon,Loyal_Customers,2.8999999999999995
16590,2010-11-04 09:06:00,2,605.9,400,302.95,0.0,0.3333,26,4,0.0,Afternoon,Lost,2.0
16591,2011-10-02 10:43:00,1,213.5,68,213.5,0.0,0.0,10,4,1.0,Morning,Hibernating,1.6
16592,2011-12-05 13:49:00,28,7807.91,4,278.8539285714285,25.904235402047785,0.1765,221,4,0.1308411214953271,Morning,Champions,5.0
16593,2011-10-20 12:41:00,8,1071.1399999999999,50,133.8925,96.2145420154256,0.1111,57,4,0.6666666666666666,Afternoon,Loyal_Customers,3.9000000000000004
16594,2011-09-25 14:08:00,1,181.09,75,181.09,0.0,0.0,53,3,1.0,Afternoon,Hibernating,1.6
16595,2011-10-09 13:15:00,5,1810.18,61,362.036,127.55783002230793,0.0,337,4,0.8291139240506329,Afternoon,Loyal_Customers,3.6999999999999997
16596,2011-11-24 10:02:00,4,579.63,15,144.9075,172.043599125338,0.0,23,4,0.0,Afternoon,Loyal_Customers,3.5
16597,2011-12-05 15:44:00,1,90.04,4,90.04,0.0,0.0,7,4,0.0,Afternoon,Recent_Customers,2.2
16598,2011-02-27 11:42:00,1,145.04999999999998,285,145.04999999999998,0.0,0.5,10,1,1.0,Morning,Lost,1.2999999999999998
16599,2010-11-19 12:45:00,1,172.8,385,172.8,0.0,0.0,12,4,0.0,Afternoon,Lost,1.2999999999999998
16600,2011-12-05 16:00:00,13,2153.41,4,165.64692307692306,73.89811782570527,0.1875,106,4,0.06993006993006994,Afternoon,Champions,4.6
16601,2011-10-30 11:09:00,3,684.25,40,228.08333333333334,82.73149339882606,0.0,60,4,0.9722222222222222,Morning,Loyal_Customers,3.3
16602,2011-11-03 15:54:00,2,763.33,36,381.665,0.0,0.6,37,4,0.0,Afternoon,Recent_Customers,3.0
16603,2011-09-26 10:06:00,2,482.47,74,241.235,0.0,0.0,34,3,0.0,Afternoon,Hibernating,2.3
16604,2010-05-26 09:10:00,2,432.45,562,216.225,0.0,0.3333,10,2,0.0,Afternoon,Lost,1.7
16605,2009-12-15 19:03:00,1,60.48,724,60.48,0.0,0.0,1,4,0.0,Evening,Lost,1.0
16606,2010-10-31 13:57:00,2,357.66,404,178.83,0.0,0.0,16,4,0.2727272727272727,Afternoon,Lost,2.0
16607,2011-11-22 10:24:00,25,5706.87,17,228.27480000000003,18.58226023003975,0.1379,212,4,0.0,Afternoon,Champions,5.0
16608,2010-09-12 11:44:00,2,1288.72,453,644.36,0.0,0.0,94,1,1.0,Morning,Cannot_Lose_Them,2.5
16609,2011-11-24 13:32:00,7,5493.46,15,784.78,20.55966925804012,0.2222,155,3,0.0,Morning,Champions,4.7
16610,2011-05-04 13:13:00,1,75.66,219,75.66,0.0,0.0,6,2,0.0,Afternoon,Lost,1.2999999999999998
16611,2011-06-06 15:46:00,6,1785.13,186,297.52166666666665,75.81424668226941,0.1429,86,1,0.2545454545454545,Afternoon,Loyal_Customers,3.6999999999999997
16612,2011-11-07 07:38:00,9,3245.43,32,360.60333333333335,44.54532202471674,0.1,105,4,0.11976047904191617,Morning,Champions,4.7
16613,2011-09-30 15:52:00,1,618.59,70,618.59,0.0,0.0,30,3,0.0,Afternoon,Potential_Loyalists,2.4000000000000004
16614,2011-06-10 11:36:00,3,1179.79,182,393.2633333333333,31.11269837220809,0.0,37,2,0.0,Morning,Loyal_Customers,3.0
16615,2010-03-23 15:13:00,1,291.5,626,291.5,0.0,0.5,19,1,0.0,Afternoon,Lost,1.4
16616,2011-11-24 16:31:00,2,500.42,15,250.21,0.0,0.0,31,4,0.0,Afternoon,Recent_Customers,2.9000000000000004
16617,2011-04-18 10:35:00,1,151.85,235,151.85,0.0,0.0,5,2,0.0,Morning,Lost,1.2999999999999998
16618,2011-11-08 13:52:00,5,2647.59,31,529.518,71.35825109964509,0.1667,79,4,0.0,Afternoon,Champions,4.0
16619,2011-03-21 08:18:00,4,1938.33,263,484.58250000000004,79.53825075605657,0.2,103,1,0.16379310344827586,Afternoon,At_Risk,3.4
16620,2011-12-06 12:19:00,6,1758.93,3,293.15500000000003,70.94716343871684,0.0,78,4,0.0,Afternoon,Champions,4.300000000000001
16621,2011-10-19 11:38:00,4,813.48,51,203.37000000000003,18.147543451754935,0.0,22,2,0.41379310344827586,Morning,Loyal_Customers,3.6
16622,2010-06-14 10:44:00,1,225.4,543,225.4,0.0,0.5,12,2,0.0,Morning,Lost,1.0
16623,2011-04-08 10:09:00,4,1015.24,245,253.81,52.7288662246149,0.2,44,2,0.0,Afternoon,At_Risk,3.0
16624,2011-09-20 12:39:00,2,810.5699999999999,80,405.28499999999997,0.0,0.0,44,2,0.0,Afternoon,Potential_Loyalists,2.7
16625,2011-03-10 12:50:00,5,1654.03,274,330.806,56.1745790668104,0.1667,82,3,0.0,Afternoon,At_Risk,3.4
16626,2011-12-09 11:56:00,17,4413.1,0,259.59411764705885,19.74799567888684,0.15,86,4,0.11173184357541899,Afternoon,Champions,5.0
16627,2011-09-21 14:38:00,1,322.8,79,322.8,0.0,0.0,20,3,0.0,Afternoon,Hibernating,2.0
16628,2011-11-10 12:45:00,7,2318.1,29,331.1571428571429,85.05997883846433,0.125,84,3,0.0,Afternoon,Champions,4.0
16629,2011-09-27 10:34:00,2,417.73,73,208.865,0.0,0.0,58,3,0.78125,Afternoon,Hibernating,2.3
16630,2010-10-28 14:30:00,1,106.80000000000001,407,106.80000000000001,0.0,0.5,4,4,0.0,Afternoon,Lost,1.2999999999999998
16631,2010-08-15 11:20:00,7,1892.52,481,270.36,10.295630140987,0.125,46,2,0.1375,Morning,At_Risk,3.1
16632,2010-08-11 11:39:00,2,406.4,485,203.2,0.0,0.0,22,2,0.0,Morning,Lost,1.7
16633,2011-11-22 13:41:00,6,2883.1,17,480.51666666666665,16.994116628998402,0.1429,115,4,0.09868421052631579,Afternoon,Champions,4.300000000000001
16634,2011-05-01 12:09:00,6,1814.61,222,302.43499999999995,86.22354666794912,0.4,72,4,0.01098901098901099,Morning,At_Risk,3.4
16635,2010-10-29 09:41:00,1,473.0,406,473.0,0.0,0.0,25,4,0.0,Morning,Lost,1.7
16636,2010-09-27 13:13:00,4,3802.04,438,950.51,66.61331198291626,0.0,62,1,0.0,Afternoon,At_Risk,3.5
16637,2011-11-07 13:17:00,4,1154.47,32,288.6175,37.018013633004855,0.2,66,4,0.0,Morning,Loyal_Customers,3.6
16638,2011-11-17 11:09:00,15,2430.53,22,162.03533333333334,38.23275545580765,0.0625,130,1,0.07857142857142857,Morning,Champions,4.300000000000001
16639,2011-11-08 13:20:00,4,1747.98,31,436.995,84.00595217006948,0.2,76,4,0.0,Evening,Champions,4.0
16640,2010-11-07 10:48:00,1,179.4,397,179.4,0.0,0.0,13,4,1.0,Morning,Lost,1.2999999999999998
16641,2011-08-26 12:49:00,2,554.5,105,277.25,0.0,0.0,36,1,0.0,Afternoon,Hibernating,2.3
16642,2011-12-05 11:31:00,3,1077.45,4,359.15000000000003,3.5355339059327378,0.4,50,4,0.0,Afternoon,Loyal_Customers,3.6
16643,2011-04-08 08:24:00,2,923.11,245,461.555,0.0,0.3333,48,2,0.0,Morning,Cannot_Lose_Them,2.4000000000000004
16644,2011-06-15 12:39:00,2,833.78,177,416.89,0.0,0.0,62,2,0.0,Afternoon,Potential_Loyalists,2.7
16645,2009-12-04 09:49:00,1,160.39,735,160.39,0.0,0.0,14,4,0.0,Morning,Lost,1.0
16646,2010-09-16 13:28:00,1,678.8,449,678.8,0.0,0.5,29,3,0.0,Afternoon,Cannot_Lose_Them,1.8000000000000003
16647,2011-06-23 11:47:00,4,541.9,169,135.47500000000002,103.435970532499,0.0,28,2,0.24242424242424243,Afternoon,Loyal_Customers,2.8999999999999995
16648,2011-10-28 08:58:00,3,672.8,42,224.26666666666665,196.5756851698602,0.25,37,4,0.0,Morning,Loyal_Customers,3.3
16649,2010-07-07 15:41:00,1,306.58000000000004,520,306.58000000000004,0.0,0.0,20,3,0.0,Afternoon,Lost,1.4
16650,2011-09-29 09:51:00,7,1916.11,71,273.73,145.88968435088205,0.0,71,3,0.0,Afternoon,Loyal_Customers,3.6999999999999997
16651,2010-05-02 11:46:00,1,136.2,586,136.2,0.0,0.0,6,2,1.0,Morning,Lost,1.0
16652,2011-10-12 09:38:00,16,17550.39,58,1096.8993750000002,37.45882588074053,0.3333,124,3,0.05818181818181818,Morning,Champions,4.7
16653,2011-11-23 14:51:00,2,1212.66,16,606.3299999999999,0.0,0.3333,67,3,0.0,Afternoon,Recent_Customers,3.3000000000000003
16654,2011-07-21 15:23:00,8,1711.47,141,213.93374999999997,33.385197746477836,0.1111,64,3,0.012048192771084338,Afternoon,Loyal_Customers,4.0
16655,2011-11-22 11:25:00,13,6548.37,17,503.72076923076924,33.122362673742174,0.0714,408,3,0.7147540983606557,Afternoon,Champions,5.0
16656,2011-11-17 14:43:00,30,16833.170000000002,22,561.1056666666666,16.11797672752923,0.3182,22,3,0.05673758865248227,Afternoon,Champions,4.7
16657,2011-11-30 11:48:00,4,933.62,9,233.405,59.36609582357032,0.0,158,4,0.0,Afternoon,Loyal_Customers,3.9000000000000004
16658,2010-12-06 13:47:00,6,814.07,368,135.67833333333337,28.605069480775605,0.3333,49,3,0.0,Afternoon,At_Risk,3.0
16659,2011-06-03 15:03:00,1,39.12,189,39.12,0.0,0.0,2,2,0.0,Afternoon,Hibernating,1.6
16660,2011-11-23 14:53:00,7,1879.55,16,268.50714285714287,79.34292659084362,0.125,20,4,0.0,Afternoon,Champions,4.300000000000001
16661,2010-06-17 15:24:00,4,986.63,540,246.65750000000003,58.39805932848568,0.2,50,2,0.0,Morning,At_Risk,2.7
16662,2010-11-10 16:56:00,1,163.8,394,163.8,0.0,0.0,28,4,0.0,Afternoon,Lost,1.2999999999999998
16663,2009-12-10 13:12:00,1,165.0,729,165.0,0.0,0.0,1,4,0.0,Afternoon,Lost,1.2999999999999998
16664,2010-05-19 17:11:00,1,109.2,569,109.2,0.0,0.0,8,2,0.0,Evening,Lost,1.2999999999999998
16665,2010-12-12 14:03:00,1,135.39999999999998,362,135.39999999999998,0.0,0.0,9,4,1.0,Afternoon,Lost,1.6
16666,2011-11-20 14:01:00,2,225.94,19,112.97,0.0,0.0,42,4,1.0,Afternoon,Recent_Customers,2.5
16667,2011-10-02 15:26:00,2,570.13,68,285.065,0.0,0.0,52,4,0.6037735849056604,Afternoon,Hibernating,2.3
16668,2011-11-24 17:43:00,13,862.42,15,66.34,28.02855686616776,0.0,28,3,0.018867924528301886,Afternoon,Loyal_Customers,4.2
16669,2011-11-16 12:26:00,3,1374.8700000000001,23,458.28999999999996,0.0,0.4,141,3,0.0,Afternoon,Loyal_Customers,3.6999999999999997
