Customer ID,Recency,Frequency,Monetary,R,F,M,RFMscore
14947.0,15317,40,234.19,1,3,2,132
14949.0,15317,27,77.05,1,3,3,133
14952.0,15317,169,652.47,1,1,1,111
14953.0,15317,191,367.43,1,1,1,111
14954.0,15317,41,120.96,1,3,3,133
14955.0,15317,31,81.42,1,3,3,133
14956.0,15317,4,2.12,1,4,4,144
14957.0,15317,16,47.2,1,4,4,144
14958.0,15317,30,163.04,1,3,2,132
14961.0,15317,358,1065.94,1,1,1,111
14962.0,15317,9,38.89,1,4,4,144
14963.0,15317,284,621.35,1,1,1,111
14966.0,15317,115,279.94,1,1,2,112
14967.0,15317,23,80.34,1,3,3,133
14968.0,15317,47,209.79,1,2,2,122
14969.0,15317,13,42.11,1,4,4,144
14970.0,15317,79,326.1,1,2,1,121
14972.0,15317,2,5.050000000000001,1,4,4,144
14975.0,15317,15,35.8,1,4,4,144
14977.0,15317,4,9.84,1,4,4,144
14978.0,15317,76,548.91,1,2,1,121
14979.0,15317,49,148.85,1,2,2,122
14980.0,15317,24,83.7,1,3,3,133
14981.0,15317,14,29.1,1,4,4,144
14982.0,15317,39,97.73,1,3,3,133
14983.0,15317,30,77.1,1,3,3,133
14984.0,15317,15,74.07,1,4,3,143
14986.0,15317,98,228.65,1,2,2,122
14987.0,15317,13,42.35,1,4,4,144
14988.0,15317,195,412.59,1,1,1,111
14989.0,15317,18,55.7,1,4,4,144
14990.0,15317,42,98.61,1,3,3,133
14991.0,15317,21,85.31,1,3,3,133
14992.0,15317,27,50.839999999999996,1,3,4,134
14993.0,15317,10,17.14,1,4,4,144
14994.0,15317,302,659.65,1,1,1,111
14996.0,15317,41,92.88,1,3,3,133
14997.0,15317,12,10.959999999999999,1,4,4,144
14998.0,15317,51,250.58,1,2,2,122
14999.0,15317,9,29.12,1,4,4,144
15001.0,15317,46,174.45,1,2,2,122
15002.0,15317,253,706.75,1,1,1,111
15003.0,15317,329,730.79,1,1,1,111
15005.0,15317,1303,3330.54,1,1,1,111
15006.0,15317,50,198.47,1,2,2,122
15008.0,15317,12,3.6,1,4,4,144
15011.0,15317,20,41.57,1,3,4,134
15012.0,15317,121,334.93,1,1,1,111
15013.0,15317,340,545.15,1,1,1,111
15015.0,15317,294,623.21,1,1,1,111
15016.0,15317,85,255.7,1,2,2,122
15018.0,15317,5,36.5,1,4,4,144
15020.0,15317,27,84.46000000000001,1,3,3,133
15021.0,15317,228,606.0,1,1,1,111
15022.0,15317,19,52.15,1,3,4,134
15023.0,15317,439,1765.57,1,1,1,111
15024.0,15317,216,579.64,1,1,1,111
15025.0,15317,72,243.74,1,2,2,122
15026.0,15317,77,163.37,1,2,2,122
15027.0,15317,56,207.3,1,2,2,122
15028.0,15317,68,179.94,1,2,2,122
15029.0,15317,10,27.22,1,4,4,144
15030.0,15317,26,96.98,1,3,3,133
15031.0,15317,285,784.58,1,1,1,111
15032.0,15317,73,153.15,1,2,2,122
15034.0,15317,362,1145.34,1,1,1,111
15037.0,15317,45,102.18,1,2,3,123
15038.0,15317,142,445.07,1,1,1,111
15039.0,15317,1272,4256.62,1,1,1,111
15040.0,15317,1,7.49,1,4,4,144
15041.0,15317,38,50.78,1,3,4,134
15042.0,15317,4,2.96,1,4,4,144
15043.0,15317,48,166.16,1,2,2,122
15044.0,15317,452,2231.77,1,1,1,111
15046.0,15317,193,642.42,1,1,1,111
15048.0,15317,23,66.35,1,3,3,133
15050.0,15317,73,183.91,1,2,2,122
15051.0,15317,147,382.65,1,1,1,111
15055.0,15317,81,258.17,1,2,2,122
15056.0,15317,6,20.6,1,4,4,144
15057.0,15317,45,143.88,1,2,2,122
15058.0,15317,81,246.61,1,2,2,122
15059.0,15317,352,1078.67,1,1,1,111
15061.0,15317,584,1305.22,1,1,1,111
15062.0,15317,102,290.75,1,1,2,112
15064.0,15317,81,320.0,1,2,1,121
15065.0,15317,11,52.89,1,4,4,144
15067.0,15317,95,439.86,1,2,1,121
15068.0,15317,114,242.28,1,1,2,112
15070.0,15317,32,115.75,1,3,3,133
15071.0,15317,28,132.64000000000001,1,3,3,133
15072.0,15317,13,18.35,1,4,4,144
15073.0,15317,105,433.1,1,1,1,111
15074.0,15317,31,51.62,1,3,4,134
15076.0,15317,31,116.88,1,3,3,133
15077.0,15317,32,164.47,1,3,2,132
15078.0,15317,353,1089.55,1,1,1,111
15079.0,15317,98,377.3,1,2,1,121
15080.0,15317,31,74.05,1,3,3,133
15081.0,15317,76,339.76,1,2,1,121
15082.0,15317,6,13.45,1,4,4,144
15084.0,15317,31,184.73999999999998,1,3,2,132
15085.0,15317,9,20.91,1,4,4,144
15086.0,15317,11,31.740000000000002,1,4,4,144
15091.0,15317,27,85.99000000000001,1,3,3,133
15092.0,15317,19,99.45,1,3,3,133
15093.0,15317,224,519.04,1,1,1,111
15094.0,15317,5,15.25,1,4,4,144
15095.0,15317,77,196.77,1,2,2,122
15097.0,15317,41,149.27,1,3,2,132
15100.0,15317,15,86.85,1,4,3,143
15101.0,15317,50,223.09,1,2,2,122
15102.0,15317,27,88.98,1,3,3,133
15105.0,15317,50,132.58,1,2,3,123
15107.0,15317,31,187.55,1,3,2,132
15109.0,15317,20,96.15,1,3,3,133
15110.0,15317,18,136.9,1,4,2,142
15111.0,15317,67,285.06,1,2,2,122
15112.0,15317,7,30.5,1,4,4,144
15114.0,15317,34,111.85,1,3,3,133
15115.0,15317,14,39.88,1,4,4,144
15117.0,15317,52,95.1,1,2,3,123
15122.0,15317,145,539.45,1,1,1,111
15123.0,15317,77,225.9,1,2,2,122
15124.0,15317,16,64.49,1,4,3,143
15125.0,15317,113,514.2,1,1,1,111
15126.0,15317,25,70.07,1,3,3,133
15127.0,15317,12,56.480000000000004,1,4,4,144
15128.0,15317,21,49.61,1,3,4,134
15129.0,15317,123,264.46,1,1,2,112
15131.0,15317,7,14.56,1,4,4,144
15133.0,15317,20,63.989999999999995,1,3,3,133
15134.0,15317,12,20.7,1,4,4,144
15135.0,15317,11,65.28999999999999,1,4,3,143
15137.0,15317,34,71.99,1,3,3,133
15138.0,15317,31,136.05,1,3,2,132
15140.0,15317,32,74.62,1,3,3,133
15141.0,15317,80,150.74,1,2,2,122
15142.0,15317,116,230.0,1,1,2,112
15143.0,15317,17,54.47,1,4,4,144
15144.0,15317,132,460.15999999999997,1,1,1,111
15149.0,15317,46,374.42,1,2,1,121
15150.0,15317,232,622.2,1,1,1,111
15151.0,15317,57,786.34,1,2,1,121
15152.0,15317,29,56.74,1,3,3,133
15154.0,15317,102,458.42,1,1,1,111
15155.0,15317,24,93.91,1,3,3,133
15157.0,15317,27,37.34,1,3,4,134
15158.0,15317,4,181.87,1,4,2,142
15159.0,15317,100,244.05,1,2,2,122
15160.0,15317,19,51.82,1,3,4,134
15161.0,15317,33,61.75,1,3,3,133
15162.0,15317,12,55.6,1,4,4,144
15164.0,15317,251,659.84,1,1,1,111
15165.0,15317,27,134.65,1,3,3,133
15166.0,15317,12,29.64,1,4,4,144
15167.0,15317,265,870.0,1,1,1,111
15169.0,15317,59,138.65,1,2,2,122
15170.0,15317,4,12.7,1,4,4,144
15173.0,15317,86,236.11,1,2,2,122
15174.0,15317,23,66.83,1,3,3,133
15176.0,15317,52,230.22,1,2,2,122
15177.0,15317,26,98.36,1,3,3,133
15179.0,15317,221,694.49,1,1,1,111
15180.0,15317,52,112.33,1,2,3,123
15181.0,15317,4,14.14,1,4,4,144
15182.0,15317,96,338.102,1,2,1,121
15183.0,15317,38,143.76,1,3,2,132
15184.0,15317,22,56.01,1,3,4,134
15186.0,15317,33,109.68,1,3,3,133
15188.0,15317,23,59.910000000000004,1,3,3,133
15189.0,15317,29,100.11,1,3,3,133
15190.0,15317,40,90.49,1,3,3,133
15191.0,15317,35,116.3,1,3,3,133
15192.0,15317,55,143.72,1,2,2,122
15194.0,15317,182,421.56,1,1,1,111
15196.0,15317,42,102.6,1,3,3,133
15197.0,15317,27,57.25,1,3,3,133
15198.0,15317,21,76.33,1,3,3,133
15199.0,15317,38,159.2,1,3,2,132
15200.0,15317,30,113.9,1,3,3,133
15201.0,15317,31,62.760000000000005,1,3,3,133
15202.0,15317,3,6001.49,1,4,1,141
15203.0,15317,201,287.29,1,1,2,112
15207.0,15317,24,39.36,1,3,4,134
15208.0,15317,6,24.5,1,4,4,144
15209.0,15317,13,45.29,1,4,4,144
15210.0,15317,47,190.91,1,2,2,122
15211.0,15317,23,118.79,1,3,3,133
15212.0,15317,5,15.989999999999998,1,4,4,144
15215.0,15317,78,360.44,1,2,1,121
15216.0,15317,22,84.21,1,3,3,133
15217.0,15317,28,104.02,1,3,3,133
15218.0,15317,230,663.32,1,1,1,111
15219.0,15317,17,42.269999999999996,1,4,4,144
15221.0,15317,29,288.4,1,3,2,132
15222.0,15317,133,147.3,1,1,2,112
15223.0,15317,14,57.5,1,4,3,143
15224.0,15317,21,53.24,1,3,4,134
15227.0,15317,62,268.8,1,2,2,122
15228.0,15317,109,352.02,1,1,1,111
15229.0,15317,9,14.450000000000001,1,4,4,144
15231.0,15317,14,26.07,1,4,4,144
15233.0,15317,1,4.95,1,4,4,144
15235.0,15317,44,125.87,1,2,3,123
15240.0,15317,146,416.48,1,1,1,111
15241.0,15317,74,99.84,1,2,3,123
15242.0,15317,4,8.620000000000001,1,4,4,144
15243.0,15317,39,136.29,1,3,2,132
15244.0,15317,14,117.78,1,4,3,143
15245.0,15317,59,109.01,1,2,3,123
15246.0,15317,18,54.800000000000004,1,4,4,144
15247.0,15317,11,29.23,1,4,4,144
15248.0,15317,106,327.22,1,1,1,111
15249.0,15317,152,537.24,1,1,1,111
15250.0,15317,3,3.75,1,4,4,144
15251.0,15317,119,493.92,1,1,1,111
15252.0,15317,74,208.42,1,2,2,122
15253.0,15317,63,161.55,1,2,2,122
15254.0,15317,49,181.09,1,2,2,122
15255.0,15317,141,415.08,1,1,1,111
15256.0,15317,4,8.0,1,4,4,144
15257.0,15317,5,159.9,1,4,2,142
15259.0,15317,57,464.96,1,2,1,121
15260.0,15317,321,1056.22,1,1,1,111
15261.0,15317,73,303.42,1,2,2,122
15262.0,15317,16,40.64,1,4,4,144
15264.0,15317,32,124.93,1,3,3,133
15265.0,15317,111,321.68,1,1,1,111
15266.0,15317,39,220.3,1,3,2,132
15268.0,15317,22,84.9,1,3,3,133
15269.0,15317,33,101.08,1,3,3,133
15270.0,15317,127,660.53,1,1,1,111
15271.0,15317,330,830.57,1,1,1,111
15272.0,15317,223,982.39,1,1,1,111
15273.0,15317,1,1.06,1,4,4,144
15276.0,15317,129,320.08,1,1,1,111
15277.0,15317,14,30.51,1,4,4,144
15278.0,15317,29,36.62,1,3,4,134
15279.0,15317,75,292.41,1,2,2,122
15280.0,15317,44,87.67999999999999,1,2,3,123
15281.0,15317,383,1275.47,1,1,1,111
15282.0,15317,27,35.33,1,3,4,134
15283.0,15317,9,58.04,1,4,3,143
15284.0,15317,1,4.95,1,4,4,144
15285.0,15317,6,5.67,1,4,4,144
15287.0,15317,16,29.540000000000003,1,4,4,144
15288.0,15317,91,279.71,1,2,2,122
15289.0,15317,39,63.480000000000004,1,3,3,133
15290.0,15317,88,150.25,1,2,2,122
15291.0,15317,143,778.47,1,1,1,111
15293.0,15317,19,29.15,1,3,4,134
15294.0,15317,15,53.7,1,4,4,144
15295.0,15317,52,103.97,1,2,3,123
15296.0,15317,340,1053.1,1,1,1,111
15298.0,15317,250,550.7,1,1,1,111
15299.0,15317,6,22.0,1,4,4,144
15301.0,15317,137,414.73,1,1,1,111
15302.0,15317,15,74.5,1,4,3,143
15303.0,15317,38,198.38,1,3,2,132
15304.0,15317,6,47.3,1,4,4,144
15305.0,15317,5,17.15,1,4,4,144
15306.0,15317,104,277.23,1,1,2,112
15309.0,15317,54,170.1,1,2,2,122
15310.0,15317,45,72.55,1,2,3,123
15311.0,15317,2038,5871.17,1,1,1,111
15312.0,15317,116,338.18,1,1,1,111
15314.0,15317,26,45.75,1,3,4,134
15317.0,15317,5,16.75,1,4,4,144
15321.0,15317,214,555.05,1,1,1,111
15322.0,15317,41,176.89,1,3,2,132
15323.0,15317,29,116.0,1,3,3,133
15324.0,15317,8,18.47,1,4,4,144
15325.0,15317,176,405.71,1,1,1,111
15326.0,15317,100,292.25,1,2,2,122
15328.0,15317,8,19.71,1,4,4,144
15329.0,15317,97,445.65,1,2,1,121
15331.0,15317,44,78.66,1,2,3,123
15332.0,15317,154,394.97,1,1,1,111
15336.0,15317,15,74.4,1,4,3,143
15337.0,15317,21,78.88,1,3,3,133
15338.0,15317,58,143.05,1,2,2,122
15339.0,15317,134,387.54,1,1,1,111
15340.0,15317,7,11.1,1,4,4,144
15341.0,15317,7,13.65,1,4,4,144
15346.0,15317,20,77.63,1,3,3,133
15347.0,15317,36,104.05,1,3,3,133
15350.0,15317,30,73.15,1,3,3,133
15351.0,15317,146,430.5,1,1,1,111
15352.0,15317,34,99.15,1,3,3,133
15353.0,15317,311,916.42,1,1,1,111
15354.0,15317,3,284.4,1,4,2,142
15356.0,15317,219,476.99,1,1,1,111
15358.0,15317,579,1102.16,1,1,1,111
15359.0,15317,16,20.67,1,4,4,144
15361.0,15317,3,90.85000000000001,1,4,3,143
15362.0,15317,40,144.48,1,3,2,132
15363.0,15317,35,91.79,1,3,3,133
15365.0,15317,104,358.88,1,1,1,111
15366.0,15317,94,163.37,1,2,2,122
15367.0,15317,184,509.04,1,1,1,111
15368.0,15317,4,25.65,1,4,4,144
15369.0,15317,59,115.53999999999999,1,2,3,123
15370.0,15317,50,162.52,1,2,2,122
15371.0,15317,1,4.95,1,4,4,144
15372.0,15317,30,84.15,1,3,3,133
15373.0,15317,68,358.65,1,2,1,121
15374.0,15317,7,6.96,1,4,4,144
15375.0,15317,6,6.88,1,4,4,144
15377.0,15317,21,103.05,1,3,3,133
15378.0,15317,12,22.7,1,4,4,144
15379.0,15317,69,196.08,1,2,2,122
15380.0,15317,17,46.76,1,4,4,144
15381.0,15317,16,63.440000000000005,1,4,3,143
15382.0,15317,330,767.28,1,1,1,111
15384.0,15317,77,158.46,1,2,2,122
15385.0,15317,9,20.42,1,4,4,144
15387.0,15317,20,43.3,1,3,4,134
15389.0,15317,5,4.59,1,4,4,144
15390.0,15317,77,147.51,1,2,2,122
15391.0,15317,12,77.91,1,4,3,143
15392.0,15317,60,192.32,1,2,2,122
15393.0,15317,32,128.64000000000001,1,3,3,133
15394.0,15317,142,532.94,1,1,1,111
15396.0,15317,2,6.7,1,4,4,144
15400.0,15317,15,53.75,1,4,4,144
15401.0,15317,14,64.8,1,4,3,143
15402.0,15317,89,286.96,1,2,2,122
15403.0,15317,8,3.3200000000000003,1,4,4,144
15404.0,15317,16,27.509999999999998,1,4,4,144
15405.0,15317,22,102.17,1,3,3,133
15406.0,15317,69,139.57,1,2,2,122
15409.0,15317,9,28.65,1,4,4,144
15410.0,15317,40,115.97,1,3,3,133
15413.0,15317,25,86.72,1,3,3,133
15416.0,15317,36,110.99,1,3,3,133
15418.0,15317,68,145.98,1,2,2,122
15420.0,15317,56,78.63,1,2,3,123
15421.0,15317,263,696.26,1,1,1,111
15422.0,15317,114,415.68,1,1,1,111
15423.0,15317,12,65.27,1,4,3,143
15424.0,15317,16,11.91,1,4,4,144
15425.0,15317,143,448.62,1,1,1,111
15426.0,15317,230,564.83,1,1,1,111
15428.0,15317,38,197.66,1,3,2,132
15430.0,15317,36,142.4,1,3,2,132
15431.0,15317,2,4.04,1,4,4,144
15432.0,15317,6,41.84,1,4,4,144
15434.0,15317,79,255.56,1,2,2,122
15437.0,15317,12,40.91,1,4,4,144
15439.0,15317,57,155.65,1,2,2,122
15441.0,15317,57,200.57,1,2,2,122
15443.0,15317,253,710.59,1,1,1,111
15445.0,15317,9,41.2,1,4,4,144
15446.0,15317,112,229.94,1,1,2,112
15447.0,15317,20,85.88,1,3,3,133
15448.0,15317,21,50.58,1,3,4,134
15451.0,15317,60,184.36,1,2,2,122
15452.0,15317,143,342.46,1,1,1,111
15454.0,15317,15,47.81,1,4,4,144
15455.0,15317,2,25.5,1,4,4,144
15456.0,15317,169,363.89,1,1,1,111
15458.0,15317,6,8.7,1,4,4,144
15459.0,15317,7,23.82,1,4,4,144
15461.0,15317,2,3.79,1,4,4,144
15462.0,15317,30,74.8,1,3,3,133
15465.0,15317,165,742.93,1,1,1,111
15466.0,15317,205,474.6,1,1,1,111
15468.0,15317,56,151.49,1,2,2,122
15469.0,15317,19,82.05,1,3,3,133
15470.0,15317,4,1.26,1,4,4,144
15471.0,15317,82,186.58,1,2,2,122
15473.0,15317,3,8.05,1,4,4,144
15474.0,15317,19,74.87,1,3,3,133
15476.0,15317,79,224.85,1,2,2,122
15477.0,15317,2,3.1999999999999997,1,4,4,144
15478.0,15317,25,71.00999999999999,1,3,3,133
15479.0,15317,9,45.4,1,4,4,144
15480.0,15317,170,3222.83,1,1,1,111
15481.0,15317,38,65.76,1,3,3,133
15482.0,15317,51,174.05,1,2,2,122
15483.0,15317,185,286.82,1,1,2,112
15484.0,15317,53,113.0,1,2,3,123
15485.0,15317,74,327.85,1,2,1,121
15486.0,15317,1,2.55,1,4,4,144
15487.0,15317,14,34.47,1,4,4,144
15488.0,15317,9,19.38,1,4,4,144
15489.0,15317,64,231.22,1,2,2,122
15490.0,15317,25,81.4,1,3,3,133
15493.0,15317,323,1364.99,1,1,1,111
15494.0,15317,246,511.06,1,1,1,111
15495.0,15317,20,39.35,1,3,4,134
15496.0,15317,22,58.089999999999996,1,3,3,133
15497.0,15317,106,400.15,1,1,1,111
15498.0,15317,457,1355.29,1,1,1,111
15499.0,15317,41,117.45,1,3,3,133
15501.0,15317,69,220.39,1,2,2,122
15502.0,15317,145,603.83,1,1,1,111
15503.0,15317,51,103.81,1,2,3,123
15504.0,15317,51,178.67000000000002,1,2,2,122
15506.0,15317,112,228.47,1,1,2,112
15509.0,15317,26,111.19,1,3,3,133
15512.0,15317,25,80.01,1,3,3,133
15513.0,15317,254,1536.59,1,1,1,111
15514.0,15317,151,291.46,1,1,2,112
15515.0,15317,7,20.12,1,4,4,144
15518.0,15317,238,633.23,1,1,1,111
15519.0,15317,37,109.19,1,3,3,133
15521.0,15317,218,715.34,1,1,1,111
15523.0,15317,202,490.36,1,1,1,111
15524.0,15317,8,82.2,1,4,3,143
15525.0,15317,72,187.49,1,2,2,122
15527.0,15317,167,666.47,1,1,1,111
15529.0,15317,138,259.36,1,1,2,112
15530.0,15317,35,66.17,1,3,3,133
15532.0,15317,366,1311.69,1,1,1,111
15534.0,15317,8,29.9,1,4,4,144
15535.0,15317,58,251.28,1,2,2,122
15536.0,15317,16,23.79,1,4,4,144
15538.0,15317,14,104.39999999999999,1,4,3,143
15540.0,15317,16,22.45,1,4,4,144
15542.0,15317,226,610.21,1,1,1,111
15543.0,15317,28,60.27,1,3,3,133
15544.0,15317,298,465.46999999999997,1,1,1,111
15545.0,15317,31,92.47,1,3,3,133
15546.0,15317,12,65.4,1,4,3,143
15547.0,15317,637,1815.74,1,1,1,111
15548.0,15317,23,74.64,1,3,3,133
15549.0,15317,47,184.32,1,2,2,122
15550.0,15317,174,474.63,1,1,1,111
15551.0,15317,114,336.38,1,1,1,111
15552.0,15317,13,36.1,1,4,4,144
15555.0,15317,773,1808.93,1,1,1,111
15558.0,15317,23,105.00999999999999,1,3,3,133
15559.0,15317,62,230.6,1,2,2,122
15560.0,15317,10,26.44,1,4,4,144
15561.0,15317,65,170.76,1,2,2,122
15562.0,15317,32,68.63,1,3,3,133
15563.0,15317,144,275.96,1,1,2,112
15564.0,15317,4,8.870000000000001,1,4,4,144
15566.0,15317,12,25.73,1,4,4,144
15569.0,15317,109,272.43,1,1,2,112
15570.0,15317,455,1727.39,1,1,1,111
15571.0,15317,543,1360.96,1,1,1,111
15572.0,15317,131,440.61,1,1,1,111
15573.0,15317,114,314.12,1,1,2,112
15574.0,15317,183,399.44,1,1,1,111
15575.0,15317,3,15.55,1,4,4,144
15577.0,15317,20,83.0,1,3,3,133
15579.0,15317,113,348.31,1,1,1,111
15580.0,15317,225,550.17,1,1,1,111
15581.0,15317,559,1381.53,1,1,1,111
15583.0,15317,39,73.26,1,3,3,133
15584.0,15317,98,325.37,1,2,1,121
15586.0,15317,38,60.04,1,3,3,133
15587.0,15317,5,14.370000000000001,1,4,4,144
15588.0,15317,4,24.15,1,4,4,144
15590.0,15317,87,219.96,1,2,2,122
15591.0,15317,7,31.950000000000003,1,4,4,144
15595.0,15317,4,8.8,1,4,4,144
15596.0,15317,99,389.34,1,2,1,121
15597.0,15317,15,48.5,1,4,4,144
15598.0,15317,22,43.03,1,3,4,134
15599.0,15317,31,63.34,1,3,3,133
15600.0,15317,71,253.09,1,2,2,122
15601.0,15317,462,1066.98,1,1,1,111
15602.0,15317,82,216.08,1,2,2,122
15603.0,15317,2,2.5,1,4,4,144
15605.0,15317,44,220.02,1,2,2,122
15606.0,15317,68,278.93,1,2,2,122
15607.0,15317,96,239.37,1,2,2,122
15608.0,15317,45,93.67999999999999,1,2,3,123
15611.0,15317,51,326.99,1,2,1,121
15613.0,15317,27,46.18,1,3,4,134
15614.0,15317,81,275.74,1,2,2,122
15615.0,15317,478,1198.8,1,1,1,111
15616.0,15317,13,91.09,1,4,3,143
15617.0,15317,42,134.75,1,3,3,133
15620.0,15317,29,74.31,1,3,3,133
15622.0,15317,241,787.64,1,1,1,111
15623.0,15317,89,336.7,1,2,1,121
15625.0,15317,107,140.14,1,1,2,112
15626.0,15317,31,50.47,1,3,4,134
15627.0,15317,24,39.25,1,3,4,134
15628.0,15317,163,427.54,1,1,1,111
15629.0,15317,77,221.7,1,2,2,122
15630.0,15317,20,45.0,1,3,4,134
15631.0,15317,39,87.52,1,3,3,133
15633.0,15317,176,594.28,1,1,1,111
15634.0,15317,19,68.10000000000001,1,3,3,133
15635.0,15317,2,37.7,1,4,4,144
15636.0,15317,32,127.15,1,3,3,133
15637.0,15317,26,80.46000000000001,1,3,3,133
15638.0,15317,25,84.4,1,3,3,133
15639.0,15317,44,102.24,1,2,3,123
15640.0,15317,279,815.78,1,1,1,111
15641.0,15317,192,391.82,1,1,1,111
15642.0,15317,6,2.5,1,4,4,144
15645.0,15317,16,73.58,1,4,3,143
15646.0,15317,50,79.59,1,2,3,123
15647.0,15317,11,18.6,1,4,4,144
15649.0,15317,10,60.7,1,4,3,143
15650.0,15317,36,175.06,1,3,2,132
15651.0,15317,28,55.18,1,3,4,134
15652.0,15317,81,345.62,1,2,1,121
15658.0,15317,68,335.91,1,2,1,121
15659.0,15317,10,58.63,1,4,3,143
15660.0,15317,71,160.63,1,2,2,122
15661.0,15317,39,114.09,1,3,3,133
15662.0,15317,12,45.4,1,4,4,144
15664.0,15317,53,133.92,1,2,3,123
15665.0,15317,171,380.22,1,1,1,111
15666.0,15317,67,136.73,1,2,2,122
15670.0,15317,7,36.65,1,4,4,144
15672.0,15317,3,20.65,1,4,4,144
15673.0,15317,130,347.75,1,1,1,111
15674.0,15317,237,823.29,1,1,1,111
15675.0,15317,14,52.0,1,4,4,144
15677.0,15317,39,135.45,1,3,3,133
15678.0,15317,80,239.44,1,2,2,122
15680.0,15317,188,579.2,1,1,1,111
15681.0,15317,35,148.58,1,3,2,132
15682.0,15317,25,53.53,1,3,4,134
15683.0,15317,16,41.14,1,4,4,144
15684.0,15317,11,54.05,1,4,4,144
15685.0,15317,17,29.970000000000002,1,4,4,144
15686.0,15317,1,1.25,1,4,4,144
15688.0,15317,27,64.37,1,3,3,133
15689.0,15317,15,54.09,1,4,4,144
15691.0,15317,12,43.6,1,4,4,144
15693.0,15317,1,1.25,1,4,4,144
15694.0,15317,77,347.81,1,2,1,121
15695.0,15317,37,167.74,1,3,2,132
15696.0,15317,53,319.83,1,2,1,121
15697.0,15317,14,48.25,1,4,4,144
15698.0,15317,2,1.9,1,4,4,144
15702.0,15317,30,102.48,1,3,3,133
15704.0,15317,87,270.61,1,2,2,122
15708.0,15317,101,455.07,1,1,1,111
15709.0,15317,21,110.21,1,3,3,133
15710.0,15317,110,270.98,1,1,2,112
15711.0,15317,25,84.45,1,3,3,133
15712.0,15317,113,453.85,1,1,1,111
15713.0,15317,42,178.99,1,3,2,132
15714.0,15317,14,34.89,1,4,4,144
15715.0,15317,38,155.36,1,3,2,132
15716.0,15317,206,595.49,1,1,1,111
15717.0,15317,17,64.05,1,4,3,143
15718.0,15317,18,90.92,1,4,3,143
15719.0,15317,839,2239.75,1,1,1,111
15720.0,15317,25,104.61,1,3,3,133
15722.0,15317,111,435.47,1,1,1,111
15723.0,15317,85,241.24,1,2,2,122
15724.0,15317,6,15.6,1,4,4,144
15726.0,15317,23,111.28,1,3,3,133
15727.0,15317,384,1475.92,1,1,1,111
15728.0,15317,12,49.6,1,4,4,144
15729.0,15317,6,34.2,1,4,4,144
15730.0,15317,41,131.81,1,3,3,133
15731.0,15317,8,8.9,1,4,4,144
15732.0,15317,90,201.29,1,2,2,122
15734.0,15317,17,368.1,1,4,1,141
15735.0,15317,19,61.3,1,3,3,133
15736.0,15317,100,327.83,1,2,1,121
15738.0,15317,323,633.96,1,1,1,111
15741.0,15317,12,48.44,1,4,4,144
15742.0,15317,41,145.17,1,3,2,132
15747.0,15317,126,294.68,1,1,2,112
15748.0,15317,16,55.55,1,4,4,144
15750.0,15317,356,1038.061,1,1,1,111
15751.0,15317,130,622.43,1,1,1,111
15752.0,15317,195,424.17,1,1,1,111
15754.0,15317,103,396.98,1,1,1,111
15755.0,15317,230,572.62,1,1,1,111
15757.0,15317,148,587.6899999999999,1,1,1,111
15759.0,15317,10,44.07,1,4,4,144
15760.0,15317,2,13916.34,1,4,1,141
15761.0,15317,5,36.45,1,4,4,144
15764.0,15317,69,180.08,1,2,2,122
15765.0,15317,25,67.39,1,3,3,133
15766.0,15317,15,51.85,1,4,4,144
15768.0,15317,1181,6062.95,1,1,1,111
15769.0,15317,94,162.29999999999998,1,2,2,122
15770.0,15317,18,108.5,1,4,3,143
15771.0,15317,28,93.39,1,3,3,133
15772.0,15317,16,72.32,1,4,3,143
15773.0,15317,37,77.37,1,3,3,133
15774.0,15317,85,413.87,1,2,1,121
15775.0,15317,2,0.5700000000000001,1,4,4,144
15777.0,15317,18,94.97,1,4,3,143
15778.0,15317,17,78.65,1,4,3,143
15779.0,15317,8,66.84,1,4,3,143
15782.0,15317,18,33.49,1,4,4,144
15784.0,15317,43,171.73999999999998,1,3,2,132
15785.0,15317,142,334.07,1,1,1,111
15786.0,15317,199,658.5,1,1,1,111
15788.0,15317,14,68.26,1,4,3,143
15789.0,15317,113,228.55,1,1,2,112
15791.0,15317,92,200.87,1,2,2,122
15792.0,15317,57,138.91,1,2,2,122
15793.0,15317,18,39.870000000000005,1,4,4,144
15794.0,15317,15,50.65,1,4,4,144
15795.0,15317,89,236.14000000000001,1,2,2,122
15796.0,15317,161,686.23,1,1,1,111
15797.0,15317,4,6.21,1,4,4,144
15798.0,15317,83,201.48000000000002,1,2,2,122
15799.0,15317,56,124.59,1,2,3,123
15800.0,15317,115,297.05,1,1,2,112
15803.0,15317,43,131.18,1,3,3,133
15805.0,15317,230,618.61,1,1,1,111
15807.0,15317,40,105.22,1,3,3,133
15808.0,15317,632,2084.63,1,1,1,111
15809.0,15317,23,360.61,1,3,1,131
15810.0,15317,77,192.87,1,2,2,122
15811.0,15317,156,490.34,1,1,1,111
15812.0,15317,84,211.87,1,2,2,122
15814.0,15317,26,77.47,1,3,3,133
15816.0,15317,11,40.65,1,4,4,144
15817.0,15317,152,455.16,1,1,1,111
15818.0,15317,11,20.17,1,4,4,144
15819.0,15317,137,249.85,1,1,2,112
15822.0,15317,32,74.51,1,3,3,133
15823.0,15317,155,564.96,1,1,1,111
15824.0,15317,26,67.33,1,3,3,133
